binary_package	binary_version	source_package	source_version	repo_relative_path	source_directory	repo_url
libatk-bridge2.0-dev	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz
libatk1.0-0	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.debian.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.debian.tar.xz
libatk1.0-0	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.dsc	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.dsc
libatk1.0-0	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz
libatk1.0-dev	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.debian.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.debian.tar.xz
libatk1.0-dev	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.dsc	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.dsc
libatk1.0-dev	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz
libatomic1	12.2.0-14+deb12u1	gcc-12	12.2.0-14+deb12u1	gcc-12/12.2.0-14+deb12u1/gcc-12_12.2.0-14+deb12u1.debian.tar.xz	gcc-12/12.2.0-14+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.2.0-14+deb12u1/gcc-12_12.2.0-14+deb12u1.debian.tar.xz
libatomic1	12.2.0-14+deb12u1	gcc-12	12.2.0-14+deb12u1	gcc-12/12.2.0-14+deb12u1/gcc-12_12.2.0-14+deb12u1.dsc	gcc-12/12.2.0-14+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.2.0-14+deb12u1/gcc-12_12.2.0-14+deb12u1.dsc
libatomic1	12.2.0-14+deb12u1	gcc-12	12.2.0-14+deb12u1	gcc-12/12.2.0-14+deb12u1/gcc-12_12.2.0.orig.tar.gz	gcc-12/12.2.0-14+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.2.0-14+deb12u1/gcc-12_12.2.0.orig.tar.gz
libatspi2.0-0	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.debian.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.debian.tar.xz
libatspi2.0-0	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.dsc	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.dsc
libatspi2.0-0	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz
libatspi2.0-dev	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.debian.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.debian.tar.xz
libatspi2.0-dev	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.dsc	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0-5.dsc
libatspi2.0-dev	2.46.0-5	at-spi2-core	2.46.0-5	at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz	at-spi2-core/2.46.0-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/at-spi2-core/2.46.0-5/at-spi2-core_2.46.0.orig.tar.xz
libattr1	1:2.5.1-4	attr	1:2.5.1-4	attr/1%3a2.5.1-4/attr_2.5.1-4.debian.tar.xz	attr/1%3a2.5.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/attr/1%253a2.5.1-4/attr_2.5.1-4.debian.tar.xz
libattr1	1:2.5.1-4	attr	1:2.5.1-4	attr/1%3a2.5.1-4/attr_2.5.1-4.dsc	attr/1%3a2.5.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/attr/1%253a2.5.1-4/attr_2.5.1-4.dsc
libattr1	1:2.5.1-4	attr	1:2.5.1-4	attr/1%3a2.5.1-4/attr_2.5.1.orig.tar.xz	attr/1%3a2.5.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/attr/1%253a2.5.1-4/attr_2.5.1.orig.tar.xz
libattr1	1:2.5.1-4	attr	1:2.5.1-4	attr/1%3a2.5.1-4/attr_2.5.1.orig.tar.xz.asc	attr/1%3a2.5.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/attr/1%253a2.5.1-4/attr_2.5.1.orig.tar.xz.asc
libattr1-dev	1:2.5.1-4	attr	1:2.5.1-4	attr/1%3a2.5.1-4/attr_2.5.1-4.debian.tar.xz	attr/1%3a2.5.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/attr/1%253a2.5.1-4/attr_2.5.1-4.debian.tar.xz
libattr1-dev	1:2.5.1-4	attr	1:2.5.1-4	attr/1%3a2.5.1-4/attr_2.5.1-4.dsc	attr/1%3a2.5.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/attr/1%253a2.5.1-4/attr_2.5.1-4.dsc
libattr1-dev	1:2.5.1-4	attr	1:2.5.1-4	attr/1%3a2.5.1-4/attr_2.5.1.orig.tar.xz	attr/1%3a2.5.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/attr/1%253a2.5.1-4/attr_2.5.1.orig.tar.xz
libattr1-dev	1:2.5.1-4	attr	1:2.5.1-4	attr/1%3a2.5.1-4/attr_2.5.1.orig.tar.xz.asc	attr/1%3a2.5.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/attr/1%253a2.5.1-4/attr_2.5.1.orig.tar.xz.asc
libaudit1	1:3.0.9-1	audit	1:3.0.9-1	audit/1%3a3.0.9-1/audit_3.0.9-1.debian.tar.xz	audit/1%3a3.0.9-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/audit/1%253a3.0.9-1/audit_3.0.9-1.debian.tar.xz
libaudit1	1:3.0.9-1	audit	1:3.0.9-1	audit/1%3a3.0.9-1/audit_3.0.9-1.dsc	audit/1%3a3.0.9-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/audit/1%253a3.0.9-1/audit_3.0.9-1.dsc
libaudit1	1:3.0.9-1	audit	1:3.0.9-1	audit/1%3a3.0.9-1/audit_3.0.9.orig.tar.gz	audit/1%3a3.0.9-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/audit/1%253a3.0.9-1/audit_3.0.9.orig.tar.gz
libavahi-client3	0.8-10+deb12u1	avahi	0.8-10+deb12u1	avahi/0.8-10+deb12u1/avahi_0.8-10+deb12u1.debian.tar.xz	avahi/0.8-10+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/avahi/0.8-10+deb12u1/avahi_0.8-10+deb12u1.debian.tar.xz
libavahi-client3	0.8-10+deb12u1	avahi	0.8-10+deb12u1	avahi/0.8-10+deb12u1/avahi_0.8-10+deb12u1.dsc	avahi/0.8-10+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/avahi/0.8-10+deb12u1/avahi_0.8-10+deb12u1.dsc
libavahi-client3	0.8-10+deb12u1	avahi	0.8-10+deb12u1	avahi/0.8-10+deb12u1/avahi_0.8.orig.tar.gz	avahi/0.8-10+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/avahi/0.8-10+deb12u1/avahi_0.8.orig.tar.gz
libavahi-common3	0.8-10+deb12u1	avahi	0.8-10+deb12u1	avahi/0.8-10+deb12u1/avahi_0.8-10+deb12u1.debian.tar.xz	avahi/0.8-10+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/avahi/0.8-10+deb12u1/avahi_0.8-10+deb12u1.debian.tar.xz
libavahi-common3	0.8-10+deb12u1	avahi	0.8-10+deb12u1	avahi/0.8-10+deb12u1/avahi_0.8-10+deb12u1.dsc	avahi/0.8-10+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/avahi/0.8-10+deb12u1/avahi_0.8-10+deb12u1.dsc
libavahi-common3	0.8-10+deb12u1	avahi	0.8-10+deb12u1	avahi/0.8-10+deb12u1/avahi_0.8.orig.tar.gz	avahi/0.8-10+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/avahi/0.8-10+deb12u1/avahi_0.8.orig.tar.gz
libavif15	0.11.1-1+deb12u1	libavif	0.11.1-1+deb12u1	libavif/0.11.1-1+deb12u1/libavif_0.11.1-1+deb12u1.debian.tar.xz	libavif/0.11.1-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libavif/0.11.1-1+deb12u1/libavif_0.11.1-1+deb12u1.debian.tar.xz
libavif15	0.11.1-1+deb12u1	libavif	0.11.1-1+deb12u1	libavif/0.11.1-1+deb12u1/libavif_0.11.1-1+deb12u1.dsc	libavif/0.11.1-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libavif/0.11.1-1+deb12u1/libavif_0.11.1-1+deb12u1.dsc
libavif15	0.11.1-1+deb12u1	libavif	0.11.1-1+deb12u1	libavif/0.11.1-1+deb12u1/libavif_0.11.1.orig.tar.gz	libavif/0.11.1-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libavif/0.11.1-1+deb12u1/libavif_0.11.1.orig.tar.gz
libbinutils	2.40-2	binutils	2.40-2	binutils/2.40-2/binutils_2.40-2.debian.tar.xz	binutils/2.40-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/binutils/2.40-2/binutils_2.40-2.debian.tar.xz
libbinutils	2.40-2	binutils	2.40-2	binutils/2.40-2/binutils_2.40-2.dsc	binutils/2.40-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/binutils/2.40-2/binutils_2.40-2.dsc
libbinutils	2.40-2	binutils	2.40-2	binutils/2.40-2/binutils_2.40.orig.tar.xz	binutils/2.40-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/binutils/2.40-2/binutils_2.40.orig.tar.xz
libblkid-dev	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.debian.tar.xz	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.debian.tar.xz
libblkid-dev	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.dsc	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.dsc
libblkid-dev	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1.orig.tar.xz	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1.orig.tar.xz
libblkid1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.debian.tar.xz	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.debian.tar.xz
libblkid1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.dsc	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.dsc
libblkid1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1.orig.tar.xz	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1.orig.tar.xz
libbrotli-dev	1.0.9-2+b6	brotli	1.0.9-2	brotli/1.0.9-2/brotli_1.0.9-2.debian.tar.xz	brotli/1.0.9-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/brotli/1.0.9-2/brotli_1.0.9-2.debian.tar.xz
libbrotli-dev	1.0.9-2+b6	brotli	1.0.9-2	brotli/1.0.9-2/brotli_1.0.9-2.dsc	brotli/1.0.9-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/brotli/1.0.9-2/brotli_1.0.9-2.dsc
libbrotli-dev	1.0.9-2+b6	brotli	1.0.9-2	brotli/1.0.9-2/brotli_1.0.9.orig.tar.gz	brotli/1.0.9-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/brotli/1.0.9-2/brotli_1.0.9.orig.tar.gz
libbrotli1	1.0.9-2+b6	brotli	1.0.9-2	brotli/1.0.9-2/brotli_1.0.9-2.debian.tar.xz	brotli/1.0.9-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/brotli/1.0.9-2/brotli_1.0.9-2.debian.tar.xz
libbrotli1	1.0.9-2+b6	brotli	1.0.9-2	brotli/1.0.9-2/brotli_1.0.9-2.dsc	brotli/1.0.9-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/brotli/1.0.9-2/brotli_1.0.9-2.dsc
libbrotli1	1.0.9-2+b6	brotli	1.0.9-2	brotli/1.0.9-2/brotli_1.0.9.orig.tar.gz	brotli/1.0.9-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/brotli/1.0.9-2/brotli_1.0.9.orig.tar.gz
libbsd0	0.11.7-2	libbsd	0.11.7-2	libbsd/0.11.7-2/libbsd_0.11.7-2.debian.tar.xz	libbsd/0.11.7-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libbsd/0.11.7-2/libbsd_0.11.7-2.debian.tar.xz
libbsd0	0.11.7-2	libbsd	0.11.7-2	libbsd/0.11.7-2/libbsd_0.11.7-2.dsc	libbsd/0.11.7-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libbsd/0.11.7-2/libbsd_0.11.7-2.dsc
libbsd0	0.11.7-2	libbsd	0.11.7-2	libbsd/0.11.7-2/libbsd_0.11.7.orig.tar.xz	libbsd/0.11.7-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libbsd/0.11.7-2/libbsd_0.11.7.orig.tar.xz
libbsd0	0.11.7-2	libbsd	0.11.7-2	libbsd/0.11.7-2/libbsd_0.11.7.orig.tar.xz.asc	libbsd/0.11.7-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libbsd/0.11.7-2/libbsd_0.11.7.orig.tar.xz.asc
libbz2-1.0	1.0.8-5+b1	bzip2	1.0.8-5	bzip2/1.0.8-5/bzip2_1.0.8-5.debian.tar.bz2	bzip2/1.0.8-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/bzip2/1.0.8-5/bzip2_1.0.8-5.debian.tar.bz2
libbz2-1.0	1.0.8-5+b1	bzip2	1.0.8-5	bzip2/1.0.8-5/bzip2_1.0.8-5.dsc	bzip2/1.0.8-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/bzip2/1.0.8-5/bzip2_1.0.8-5.dsc
libbz2-1.0	1.0.8-5+b1	bzip2	1.0.8-5	bzip2/1.0.8-5/bzip2_1.0.8.orig.tar.gz	bzip2/1.0.8-5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/bzip2/1.0.8-5/bzip2_1.0.8.orig.tar.gz
libc6	2.36-9+deb12u13	glibc	2.36-9+deb12u13	glibc/2.36-9+deb12u13/glibc_2.36-9+deb12u13.debian.tar.xz	glibc/2.36-9+deb12u13	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glibc/2.36-9+deb12u13/glibc_2.36-9+deb12u13.debian.tar.xz
libc6	2.36-9+deb12u13	glibc	2.36-9+deb12u13	glibc/2.36-9+deb12u13/glibc_2.36-9+deb12u13.dsc	glibc/2.36-9+deb12u13	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glibc/2.36-9+deb12u13/glibc_2.36-9+deb12u13.dsc
libc6	2.36-9+deb12u13	glibc	2.36-9+deb12u13	glibc/2.36-9+deb12u13/glibc_2.36.orig.tar.xz	glibc/2.36-9+deb12u13	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glibc/2.36-9+deb12u13/glibc_2.36.orig.tar.xz
libc6-dev	2.36-9+deb12u13	glibc	2.36-9+deb12u13	glibc/2.36-9+deb12u13/glibc_2.36-9+deb12u13.debian.tar.xz	glibc/2.36-9+deb12u13	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glibc/2.36-9+deb12u13/glibc_2.36-9+deb12u13.debian.tar.xz
libc6-dev	2.36-9+deb12u13	glibc	2.36-9+deb12u13	glibc/2.36-9+deb12u13/glibc_2.36-9+deb12u13.dsc	glibc/2.36-9+deb12u13	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glibc/2.36-9+deb12u13/glibc_2.36-9+deb12u13.dsc
libc6-dev	2.36-9+deb12u13	glibc	2.36-9+deb12u13	glibc/2.36-9+deb12u13/glibc_2.36.orig.tar.xz	glibc/2.36-9+deb12u13	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glibc/2.36-9+deb12u13/glibc_2.36.orig.tar.xz
libcairo-gobject2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0-7.debian.tar.xz	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0-7.debian.tar.xz
libcairo-gobject2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0-7.dsc	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0-7.dsc
libcairo-gobject2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0.orig.tar.xz	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0.orig.tar.xz
libcairo-script-interpreter2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0-7.debian.tar.xz	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0-7.debian.tar.xz
libcairo-script-interpreter2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0-7.dsc	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0-7.dsc
libcairo-script-interpreter2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0.orig.tar.xz	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0.orig.tar.xz
libcairo2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0-7.debian.tar.xz	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0-7.debian.tar.xz
libcairo2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0-7.dsc	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0-7.dsc
libcairo2	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0.orig.tar.xz	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0.orig.tar.xz
libcairo2-dev	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0-7.debian.tar.xz	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0-7.debian.tar.xz
libcairo2-dev	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0-7.dsc	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0-7.dsc
libcairo2-dev	1.16.0-7	cairo	1.16.0-7	cairo/1.16.0-7/cairo_1.16.0.orig.tar.xz	cairo/1.16.0-7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/cairo/1.16.0-7/cairo_1.16.0.orig.tar.xz
libcap-ng0	0.8.3-1+b3	libcap-ng	0.8.3-1	libcap-ng/0.8.3-1/libcap-ng_0.8.3-1.debian.tar.xz	libcap-ng/0.8.3-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libcap-ng/0.8.3-1/libcap-ng_0.8.3-1.debian.tar.xz
libcap-ng0	0.8.3-1+b3	libcap-ng	0.8.3-1	libcap-ng/0.8.3-1/libcap-ng_0.8.3-1.dsc	libcap-ng/0.8.3-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libcap-ng/0.8.3-1/libcap-ng_0.8.3-1.dsc
libcap-ng0	0.8.3-1+b3	libcap-ng	0.8.3-1	libcap-ng/0.8.3-1/libcap-ng_0.8.3.orig.tar.gz	libcap-ng/0.8.3-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libcap-ng/0.8.3-1/libcap-ng_0.8.3.orig.tar.gz
libcap2	1:2.66-4+deb12u2+b2	libcap2	1:2.66-4+deb12u2	libcap2/1%3a2.66-4+deb12u2/libcap2_2.66-4+deb12u2.debian.tar.xz	libcap2/1%3a2.66-4+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libcap2/1%253a2.66-4+deb12u2/libcap2_2.66-4+deb12u2.debian.tar.xz
libcap2	1:2.66-4+deb12u2+b2	libcap2	1:2.66-4+deb12u2	libcap2/1%3a2.66-4+deb12u2/libcap2_2.66-4+deb12u2.dsc	libcap2/1%3a2.66-4+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libcap2/1%253a2.66-4+deb12u2/libcap2_2.66-4+deb12u2.dsc
libcap2	1:2.66-4+deb12u2+b2	libcap2	1:2.66-4+deb12u2	libcap2/1%3a2.66-4+deb12u2/libcap2_2.66.orig.tar.xz	libcap2/1%3a2.66-4+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libcap2/1%253a2.66-4+deb12u2/libcap2_2.66.orig.tar.xz
libcc1-0	12.2.0-14+deb12u1	gcc-12	12.2.0-14+deb12u1	gcc-12/12.2.0-14+deb12u1/gcc-12_12.2.0-14+deb12u1.debian.tar.xz	gcc-12/12.2.0-14+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.2.0-14+deb12u1/gcc-12_12.2.0-14+deb12u1.debian.tar.xz
